,session_id,order_euros,purchase,paid_campaign,preferential_client,referral,user_agent,paid_campaign_binary,paid_campaign_1,paid_campaign_2,paid_campaign_3,paid_campaign_4,referral_google,referral_instagram,referral_facebook,user_agent_mac,user_agent_windows
20603,5555715357,0.0,0.0,0.0,0.0,instagram.com,Opera/8.34.(Windows NT 5.2; gez-ET) Presto/2.9.162 Version/11.00,0,0,0,0,0,0,1,0,0,1
20604,5555715358,127.0,1.0,0.0,0.0,facebook.com,Opera/9.13.(X11; Linux x86_64; ff-SN) Presto/2.9.186 Version/11.00,0,0,0,0,0,0,0,1,0,0
20605,5555715359,0.0,0.0,3.0,0.0,facebook.com,Opera/9.93.(Windows NT 4.0; tg-TJ) Presto/2.9.168 Version/11.00,1,0,0,1,0,0,0,1,0,1
20606,5555715360,0.0,0.0,4.0,0.0,google.com,Opera/8.39.(Windows NT 10.0; hi-IN) Presto/2.9.183 Version/11.00,1,0,0,0,1,1,0,0,0,1
20607,5555715361,0.0,0.0,3.0,0.0,paul.info,Opera/9.86.(X11; Linux i686; pt-PT) Presto/2.9.163 Version/10.00,1,0,0,1,0,0,0,0,0,0
20608,5555715362,164.5,1.0,4.0,0.0,facebook.com,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/43.0.896.0 Safari/536.1",1,0,0,0,1,0,0,1,0,0
20609,5555715363,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 5_3) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/59.0.818.0 Safari/536.2",0,0,0,0,0,0,1,0,1,0
20610,5555715364,0.0,0.0,0.0,0.0,smith-arnold.org,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sat-IN) AppleWebKit/531.29.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.29.4",0,0,0,0,0,0,0,0,1,0
20611,5555715365,0.0,0.0,4.0,0.0,google.com,Opera/8.53.(X11; Linux x86_64; pa-IN) Presto/2.9.160 Version/11.00,1,0,0,0,1,1,0,0,0,0
20612,5555715366,200.0,1.0,1.0,0.0,facebook.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 9_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/34.0.806.0 Safari/536.1",1,1,0,0,0,0,0,1,1,0
20613,5555715367,130.5,1.0,3.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1),1,0,0,1,0,0,0,1,0,1
20614,5555715368,0.0,0.0,1.0,0.0,arias.info,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),1,1,0,0,0,0,0,0,0,1
20615,5555715369,0.0,0.0,2.0,0.0,instagram.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/26.0.835.0 Safari/536.1",1,0,1,0,0,0,1,0,0,0
20616,5555715370,0.0,0.0,0.0,0.0,hartman-rivera.com,Opera/8.20.(X11; Linux x86_64; sk-SK) Presto/2.9.165 Version/10.00,0,0,0,0,0,0,0,0,0,0
20617,5555715371,150.0,1.0,0.0,0.0,google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/13.4x3216.0 Mobile/36S373 Safari/531.1",0,0,0,0,0,1,0,0,1,0
20618,5555715372,0.0,0.0,0.0,0.0,chen.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/27.0.898.0 Safari/534.2",0,0,0,0,0,0,0,0,0,0
20619,5555715373,0.0,0.0,4.0,0.0,garcia-brown.com,Opera/8.80.(Windows NT 6.0; sq-ML) Presto/2.9.181 Version/10.00,1,0,0,0,1,0,0,0,0,1
20620,5555715374,0.0,0.0,3.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.1),1,0,0,1,0,0,0,1,0,1
20621,5555715375,0.0,0.0,3.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0),1,0,0,1,0,0,0,1,0,1
20622,5555715376,0.0,0.0,3.0,0.0,perez-smith.org,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),1,0,0,1,0,0,0,0,0,1
20623,5555715377,0.0,0.0,2.0,0.0,burns-ramos.com,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 10_0; rv:1.9.3.20) Gecko/2017-03-14 05:26:31 Firefox/15.0,1,0,1,0,0,0,0,0,1,0
20624,5555715378,0.0,0.0,3.0,0.0,lozano.biz,Opera/8.83.(Windows NT 6.1; oc-FR) Presto/2.9.174 Version/12.00,1,0,0,1,0,0,0,0,0,1
20625,5555715379,0.0,0.0,4.0,0.0,instagram.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2018-06-07 14:45:15 Firefox/9.0,1,0,0,0,1,0,1,0,0,0
20626,5555715380,0.0,0.0,4.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0),1,0,0,0,1,0,1,0,0,1
20627,5555715381,0.0,0.0,0.0,0.0,instagram.com,Opera/9.82.(Windows CE; uz-UZ) Presto/2.9.169 Version/12.00,0,0,0,0,0,0,1,0,0,1
20628,5555715382,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.0),0,0,0,0,0,0,1,0,0,1
20629,5555715383,0.0,0.0,0.0,0.0,palmer.com,Mozilla/5.0 (Windows NT 5.0; bho-IN; rv:1.9.1.20) Gecko/2014-05-21 11:29:59 Firefox/3.8,0,0,0,0,0,0,0,0,0,1
20630,5555715384,150.0,1.0,1.0,0.0,soto.net,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; se-NO) AppleWebKit/531.48.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.48.6",1,1,0,0,0,0,0,0,1,0
20631,5555715385,0.0,0.0,3.0,0.0,cooper-thomas.org,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.5.1 (KHTML, like Gecko) Version/5.0 Safari/535.5.1",1,0,0,1,0,0,0,0,0,1
20632,5555715386,0.0,0.0,0.0,0.0,google.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/55.0.826.0 Safari/533.1",0,0,0,0,0,1,0,0,0,0
20633,5555715387,0.0,0.0,0.0,0.0,rogers-walton.com,Opera/8.46.(Windows 98; Win 9x 4.90; cs-CZ) Presto/2.9.162 Version/11.00,0,0,0,0,0,0,0,0,0,1
20634,5555715388,0.0,0.0,3.0,0.0,google.com,Opera/8.63.(X11; Linux x86_64; byn-ER) Presto/2.9.165 Version/12.00,1,0,0,1,0,1,0,0,0,0
20635,5555715389,170.0,1.0,1.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),1,1,0,0,0,0,0,1,0,1
20636,5555715390,174.5,1.0,1.0,0.0,faulkner.net,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 12_7) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/14.0.853.0 Safari/535.0",1,1,0,0,0,0,0,0,1,0
20637,5555715391,0.0,0.0,0.0,0.0,instagram.com,Opera/9.58.(X11; Linux i686; mk-MK) Presto/2.9.182 Version/10.00,0,0,0,0,0,0,1,0,0,0
20638,5555715392,0.0,0.0,4.0,0.0,petersen-green.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.842.0 Safari/535.1",1,0,0,0,1,0,0,0,0,0
20639,5555715393,0.0,0.0,0.0,0.0,wells.com,Mozilla/5.0 (Windows 98; unm-US; rv:1.9.0.20) Gecko/2020-06-13 11:36:05 Firefox/3.6.13,0,0,0,0,0,0,0,0,0,1
20640,5555715394,0.0,0.0,0.0,0.0,instagram.com,Opera/9.59.(Windows NT 5.2; ce-RU) Presto/2.9.190 Version/11.00,0,0,0,0,0,0,1,0,0,1
20641,5555715395,165.5,1.0,2.0,0.0,facebook.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 11_6 rv:2.0; ml-IN) AppleWebKit/535.29.6 (KHTML, like Gecko) Version/4.1 Safari/535.29.6",1,0,1,0,0,0,0,1,1,0
20642,5555715396,138.0,1.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 6_6) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/27.0.844.0 Safari/532.1",0,0,0,0,0,0,1,0,1,0
20643,5555715397,112.5,1.0,1.0,0.0,google.com,Mozilla/5.0 (Windows NT 5.2; tig-ER; rv:1.9.2.20) Gecko/2021-03-14 17:41:24 Firefox/3.8,1,1,0,0,0,1,0,0,0,1
20644,5555715398,0.0,0.0,4.0,0.0,adams.com,Opera/9.46.(Windows 95; gd-GB) Presto/2.9.166 Version/11.00,1,0,0,0,1,0,0,0,0,1
20645,5555715399,111.00000000000001,1.0,1.0,0.0,google.com,Opera/9.41.(Windows NT 6.1; hak-TW) Presto/2.9.168 Version/12.00,1,1,0,0,0,1,0,0,0,1
20646,5555715400,0.0,0.0,0.0,0.0,facebook.com,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/54.0.807.0 Safari/531.0",0,0,0,0,0,0,0,1,0,0
20647,5555715401,0.0,0.0,1.0,0.0,instagram.com,Mozilla/5.0 (Windows NT 5.2; li-NL; rv:1.9.2.20) Gecko/2011-10-15 19:36:59 Firefox/9.0,1,1,0,0,0,0,1,0,0,1
20648,5555715402,162.0,1.0,1.0,0.0,gray.org,Opera/8.28.(Windows NT 5.2; vi-VN) Presto/2.9.189 Version/12.00,1,1,0,0,0,0,0,0,0,1
20649,5555715403,0.0,0.0,0.0,0.0,facebook.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ne-NP) AppleWebKit/533.47.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.47.7",0,0,0,0,0,0,0,1,1,0
20650,5555715404,0.0,0.0,3.0,0.0,instagram.com,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 5_4; rv:1.9.2.20) Gecko/2020-08-12 11:28:01 Firefox/6.0,1,0,0,1,0,0,1,0,1,0
20651,5555715405,125.5,1.0,2.0,1.0,facebook.com,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/33.0.804.0 Safari/534.2",1,0,1,0,0,0,0,1,0,0
20652,5555715406,0.0,0.0,2.0,0.0,black.info,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),1,0,1,0,0,0,0,0,0,1
20653,5555715407,0.0,0.0,2.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0),1,0,1,0,0,1,0,0,0,1
20654,5555715408,0.0,0.0,3.0,0.0,arellano.com,Mozilla/5.0 (Macintosh; PPC Mac OS X 10 12_8; rv:1.9.4.20) Gecko/2016-01-25 19:08:28 Firefox/3.6.14,1,0,0,1,0,0,0,0,1,0
20655,5555715409,0.0,0.0,0.0,0.0,smith.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 7_3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/58.0.876.0 Safari/532.1",0,0,0,0,0,0,0,0,1,0
20656,5555715410,0.0,0.0,0.0,0.0,google.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2016-09-05 12:35:41 Firefox/14.0,0,0,0,0,0,1,0,0,0,0
20657,5555715411,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0),0,0,0,0,0,0,1,0,0,1
20658,5555715412,0.0,0.0,1.0,0.0,instagram.com,Mozilla/5.0 (Android 4.0; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,1,1,0,0,0,0,1,0,0,0
20659,5555715413,0.0,0.0,0.0,0.0,facebook.com,Opera/8.62.(Windows 98; Win 9x 4.90; ur-PK) Presto/2.9.187 Version/10.00,0,0,0,0,0,0,0,1,0,1
20660,5555715414,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ia-FR) AppleWebKit/534.42.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.42.3",0,0,0,0,0,0,1,0,1,0
20661,5555715415,0.0,0.0,1.0,0.0,instagram.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ka-GE) AppleWebKit/531.24.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.24.5",1,1,0,0,0,0,1,0,1,0
20662,5555715416,0.0,0.0,0.0,0.0,google.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/37.0.805.0 Safari/535.2",0,0,0,0,0,1,0,0,0,0
20663,5555715417,250.0,1.0,1.0,0.0,google.com,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; csb-PL) AppleWebKit/532.42.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.42.4",1,1,0,0,0,1,0,0,1,0
20664,5555715418,0.0,0.0,4.0,0.0,henderson.com,Opera/8.85.(X11; Linux i686; tk-TM) Presto/2.9.171 Version/10.00,1,0,0,0,1,0,0,0,0,0
20665,5555715419,0.0,0.0,2.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.1),1,0,1,0,0,0,0,1,0,1
20666,5555715420,0.0,0.0,3.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.1),1,0,0,1,0,0,0,1,0,1
20667,5555715421,0.0,0.0,1.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),1,1,0,0,0,0,0,1,0,1
20668,5555715422,0.0,0.0,0.0,0.0,strickland.info,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.44.2 (KHTML, like Gecko) Version/5.0.5 Safari/534.44.2",0,0,0,0,0,0,0,0,0,1
20669,5555715423,0.0,0.0,2.0,0.0,nunez.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10 11_9; rv:1.9.4.20) Gecko/2011-05-03 08:31:07 Firefox/3.6.6,1,0,1,0,0,0,0,0,1,0
20670,5555715424,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.1 Safari/532.50.2",0,0,0,0,0,0,1,0,0,1
20671,5555715425,312.5,1.0,2.0,1.0,google.com,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2017-01-04 23:34:51 Firefox/5.0,1,0,1,0,0,1,0,0,0,0
20672,5555715426,0.0,0.0,2.0,0.0,ruiz-duke.com,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/61.0.861.0 Mobile/65J657 Safari/532.0",1,0,1,0,0,0,0,0,1,0
20673,5555715427,0.0,0.0,4.0,0.0,facebook.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/27.0.885.0 Safari/534.2",1,0,0,0,1,0,0,1,0,0
20674,5555715428,0.0,0.0,2.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),1,0,1,0,0,0,0,1,0,1
20675,5555715429,0.0,0.0,0.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),0,0,0,0,0,0,0,1,0,1
20676,5555715430,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.24.2 (KHTML, like Gecko) Version/5.0 Safari/533.24.2",0,0,0,0,0,0,1,0,0,1
20677,5555715431,0.0,0.0,3.0,0.0,instagram.com,Opera/8.14.(Windows NT 5.1; doi-IN) Presto/2.9.164 Version/10.00,1,0,0,1,0,0,1,0,0,1
20678,5555715432,0.0,0.0,0.0,0.0,malone-simon.com,Opera/9.10.(X11; Linux x86_64; brx-IN) Presto/2.9.166 Version/10.00,0,0,0,0,0,0,0,0,0,0
20679,5555715433,178.0,1.0,2.0,0.0,google.com,Opera/9.20.(X11; Linux x86_64; es-CL) Presto/2.9.183 Version/10.00,1,0,1,0,0,1,0,0,0,0
20680,5555715434,0.0,0.0,2.0,0.0,west-walker.com,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.8.2 (KHTML, like Gecko) Version/5.1 Safari/531.8.2",1,0,1,0,0,0,0,0,0,1
20681,5555715435,0.0,0.0,0.0,0.0,boyd-lawson.com,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.23.5 (KHTML, like Gecko) Version/4.0.3 Safari/532.23.5",0,0,0,0,0,0,0,0,0,1
20682,5555715436,0.0,0.0,2.0,0.0,google.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/42.0.849.0 Safari/531.1",1,0,1,0,0,1,0,0,0,0
20683,5555715437,0.0,0.0,0.0,0.0,jones-ortega.net,Mozilla/5.0 (Android 7.1.1; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,0,0,0,0,0,0,0,0,0,0
20684,5555715438,0.0,0.0,3.0,0.0,welch.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 7_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/33.0.894.0 Safari/534.0",1,0,0,1,0,0,0,0,1,0
20685,5555715439,0.0,0.0,1.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),1,1,0,0,0,0,1,0,0,1
20686,5555715440,127.0,1.0,0.0,0.0,facebook.com,Opera/8.30.(X11; Linux x86_64; tt-RU) Presto/2.9.174 Version/10.00,0,0,0,0,0,0,0,1,0,0
20687,5555715441,132.5,1.0,0.0,0.0,google.com,Mozilla/5.0 (Windows NT 6.1; ik-CA; rv:1.9.2.20) Gecko/2015-10-19 11:38:50 Firefox/3.6.15,0,0,0,0,0,1,0,0,0,1
20688,5555715442,0.0,0.0,0.0,0.0,johnston-nelson.com,Opera/9.22.(X11; Linux x86_64; ve-ZA) Presto/2.9.174 Version/11.00,0,0,0,0,0,0,0,0,0,0
20689,5555715443,0.0,0.0,1.0,0.0,howard-kemp.org,Opera/9.12.(Windows 95; yi-US) Presto/2.9.181 Version/11.00,1,1,0,0,0,0,0,0,0,1
20690,5555715444,0.0,0.0,3.0,0.0,hoffman.com,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.5.1 (KHTML, like Gecko) Version/4.1 Safari/534.5.1",1,0,0,1,0,0,0,0,0,1
20691,5555715445,0.0,0.0,4.0,0.0,maxwell-martin.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0),1,0,0,0,1,0,0,0,0,1
20692,5555715446,0.0,0.0,2.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),1,0,1,0,0,0,0,1,0,1
20693,5555715447,0.0,0.0,3.0,0.0,baldwin.biz,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),1,0,0,1,0,0,0,0,0,1
20694,5555715448,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 10_4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/41.0.878.0 Safari/533.1",0,0,0,0,0,0,1,0,1,0
20695,5555715449,118.99999999999999,1.0,2.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.0),1,0,1,0,0,1,0,0,0,1
20696,5555715450,0.0,0.0,0.0,0.0,kim.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),0,0,0,0,0,0,0,0,0,1
20697,5555715451,116.5,1.0,0.0,1.0,robinson.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1),0,0,0,0,0,0,0,0,0,1
20698,5555715452,0.0,0.0,4.0,0.0,facebook.com,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 12_1 rv:6.0; ga-IE) AppleWebKit/535.39.2 (KHTML, like Gecko) Version/4.0.2 Safari/535.39.2",1,0,0,0,1,0,0,1,1,0
20699,5555715453,123.50000000000001,1.0,0.0,0.0,google.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.1),0,0,0,0,0,1,0,0,0,1
20700,5555715454,0.0,0.0,0.0,0.0,instagram.com,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/54.0.856.0 Safari/536.0",0,0,0,0,0,0,1,0,0,0
20701,5555715455,150.0,1.0,0.0,0.0,google.com,Mozilla/5.0 (Macintosh; PPC Mac OS X 10 5_2; rv:1.9.6.20) Gecko/2014-10-26 09:47:06 Firefox/6.0,0,0,0,0,0,1,0,0,1,0
20702,5555715456,0.0,0.0,3.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.1),1,0,0,1,0,0,1,0,0,1
20703,5555715457,0.0,0.0,0.0,0.0,google.com,Opera/9.48.(X11; Linux x86_64; tl-PH) Presto/2.9.170 Version/11.00,0,0,0,0,0,1,0,0,0,0
20704,5555715458,200.0,1.0,1.0,0.0,google.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/20.0.893.0 Safari/535.2",1,1,0,0,0,1,0,0,0,0
20705,5555715459,0.0,0.0,4.0,0.0,cummings.com,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2014-04-20 04:09:32 Firefox/3.8,1,0,0,0,1,0,0,0,0,0
20706,5555715460,0.0,0.0,3.0,0.0,instagram.com,Opera/8.11.(X11; Linux i686; ur-IN) Presto/2.9.180 Version/12.00,1,0,0,1,0,0,1,0,0,0
20707,5555715461,0.0,0.0,0.0,0.0,instagram.com,Opera/9.20.(X11; Linux x86_64; fo-FO) Presto/2.9.173 Version/12.00,0,0,0,0,0,0,1,0,0,0
20708,5555715462,0.0,0.0,1.0,0.0,facebook.com,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.1),1,1,0,0,0,0,0,1,0,1
20709,5555715463,0.0,0.0,3.0,1.0,instagram.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/38.0.836.0 Safari/533.2",1,0,0,1,0,0,1,0,0,0
20710,5555715464,238.0,1.0,3.0,0.0,google.com,Mozilla/5.0 (Android 7.1.1; Mobile; rv:13.0) Gecko/13.0 Firefox/13.0,1,0,0,1,0,1,0,0,0,0
20711,5555715465,0.0,0.0,0.0,0.0,google.com,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/38.0.895.0 Safari/533.2",0,0,0,0,0,1,0,0,0,0
20712,5555715466,0.0,0.0,0.0,0.0,dixon.com,Mozilla/5.0 (Android 4.0; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,0,0,0,0,0,0,0,0,0,0
20713,5555715467,0.0,0.0,0.0,0.0,instagram.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),0,0,0,0,0,0,1,0,0,1
20714,5555715468,420.0,1.0,1.0,1.0,google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 7_3 rv:4.0; xh-ZA) AppleWebKit/532.10.6 (KHTML, like Gecko) Version/4.0.2 Safari/532.10.6",1,1,0,0,0,1,0,0,1,0
20715,5555715469,150.0,1.0,1.0,0.0,google.com,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.11.7 (KHTML, like Gecko) Version/5.0 Safari/532.11.7",1,1,0,0,0,1,0,0,0,1
20716,5555715470,133.0,1.0,0.0,0.0,pace.biz,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; fi-FI) AppleWebKit/533.16.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.16.5",0,0,0,0,0,0,0,0,1,0
20717,5555715471,0.0,0.0,2.0,0.0,brown.biz,Mozilla/5.0 (Android 2.3.6; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,1,0,1,0,0,0,0,0,0,0
20718,5555715472,0.0,0.0,0.0,0.0,miller.com,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1),0,0,0,0,0,0,0,0,0,1
20719,5555715473,0.0,0.0,0.0,0.0,harris-mclean.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 5_3 rv:2.0; zh-HK) AppleWebKit/531.10.7 (KHTML, like Gecko) Version/5.0 Safari/531.10.7",0,0,0,0,0,0,0,0,1,0
20720,5555715474,0.0,0.0,4.0,0.0,nicholson.info,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/9.2a0638.0 Mobile/91J518 Safari/531.2",1,0,0,0,1,0,0,0,1,0
20721,5555715475,0.0,0.0,3.0,0.0,giles.com,Opera/8.53.(X11; Linux i686; oc-FR) Presto/2.9.187 Version/11.00,1,0,0,1,0,0,0,0,0,0
20722,5555715476,0.0,0.0,2.0,0.0,jackson.org,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 7_7 rv:5.0; ak-GH) AppleWebKit/532.16.2 (KHTML, like Gecko) Version/4.0 Safari/532.16.2",1,0,1,0,0,0,0,0,1,0
20723,5555715477,0.0,0.0,0.0,0.0,rivera.com,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.1),0,0,0,0,0,0,0,0,0,1
20724,5555715478,183.0,1.0,0.0,0.0,google.com,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 5_1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/38.0.859.0 Safari/533.2",0,0,0,0,0,1,0,0,1,0
20725,5555715479,132.5,1.0,3.0,0.0,facebook.com,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/18.0.803.0 Safari/536.1",1,0,0,1,0,0,0,1,0,1
20726,5555715480,189.5,1.0,4.0,0.0,reyes-butler.net,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lij-IT) AppleWebKit/534.12.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.12.6",1,0,0,0,1,0,0,0,1,0
20727,5555715481,0.0,0.0,2.0,0.0,google.com,Opera/8.32.(Windows NT 5.0; hr-HR) Presto/2.9.175 Version/12.00,1,0,1,0,0,1,0,0,0,1
20728,5555715482,0.0,0.0,2.0,0.0,downs.com,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.22.3 (KHTML, like Gecko) Version/5.0.2 Safari/531.22.3",1,0,1,0,0,0,0,0,0,1
